draw,repeats,neighbors,max_zone,date,rolling_repeats,rolling_neighbors,rolling_max_zone
112000293,2,2,3,2023-12-08,0.8,0.9,2.6
112000294,0,0,2,2023-12-09,0.7,0.9,2.5
112000295,0,0,3,2023-12-11,0.6,0.8,2.6
112000296,1,1,2,2023-12-12,0.7,0.7,2.6
112000297,2,1,3,2023-12-13,0.8,0.8,2.7
112000298,1,2,3,2023-12-14,0.9,1.0,2.7
112000299,2,3,2,2023-12-15,1.0,1.2,2.7
112000300,1,1,2,2023-12-16,0.9,1.2,2.6
112000301,2,0,2,2023-12-18,1.1,1.2,2.6
112000302,1,1,3,2023-12-19,1.2,1.1,2.5
112000303,1,0,3,2023-12-20,1.1,0.9,2.5
112000304,0,0,5,2023-12-21,1.1,0.9,2.8
112000305,0,2,2,2023-12-22,1.1,1.1,2.7
112000306,0,1,3,2023-12-23,1.0,1.1,2.8
112000307,0,1,3,2023-12-25,0.8,1.1,2.8
112000308,0,1,2,2023-12-26,0.7,1.0,2.7
112000309,0,2,3,2023-12-27,0.5,0.9,2.8
112000310,0,2,3,2023-12-28,0.4,1.0,2.9
112000311,0,1,2,2023-12-29,0.2,1.1,2.9
112000312,0,0,2,2023-12-30,0.1,1.0,2.8
113000001,0,2,3,2024-01-01,0.0,1.2,2.8
113000002,1,0,3,2024-01-02,0.1,1.2,2.6
113000003,2,1,2,2024-01-03,0.3,1.1,2.6
113000004,1,0,4,2024-01-04,0.4,1.0,2.7
113000005,1,1,2,2024-01-05,0.5,1.0,2.6
113000006,1,0,3,2024-01-06,0.6,0.9,2.7
113000007,1,1,3,2024-01-08,0.7,0.8,2.7
113000008,0,1,3,2024-01-09,0.7,0.7,2.7
113000009,1,1,3,2024-01-10,0.8,0.7,2.8
113000010,1,1,3,2024-01-11,0.9,0.8,2.9
113000011,1,0,3,2024-01-12,1.0,0.6,2.9
113000012,0,0,3,2024-01-13,0.9,0.6,2.9
113000013,0,0,4,2024-01-15,0.7,0.5,3.1
113000014,0,2,3,2024-01-16,0.6,0.7,3.0
113000015,0,1,3,2024-01-17,0.5,0.7,3.1
113000016,2,2,4,2024-01-18,0.6,0.9,3.2
113000017,0,0,3,2024-01-19,0.5,0.8,3.2
113000018,0,1,3,2024-01-20,0.5,0.8,3.2
113000019,2,1,3,2024-01-22,0.6,0.8,3.2
113000020,0,3,3,2024-01-23,0.5,1.0,3.2
113000021,0,1,3,2024-01-24,0.4,1.1,3.2
113000022,1,2,3,2024-01-25,0.5,1.3,3.2
113000023,0,1,3,2024-01-26,0.5,1.4,3.1
113000024,1,2,3,2024-01-27,0.6,1.4,3.1
113000025,1,0,2,2024-01-29,0.7,1.3,3.0
113000026,1,2,2,2024-01-30,0.6,1.3,2.8
113000027,1,1,2,2024-01-31,0.7,1.4,2.7
113000028,1,1,2,2024-02-01,0.8,1.4,2.6
113000029,1,0,2,2024-02-02,0.7,1.3,2.5
113000030,0,3,4,2024-02-03,0.7,1.3,2.6
113000031,1,1,3,2024-02-05,0.8,1.3,2.6
113000032,1,2,2,2024-02-06,0.8,1.3,2.5
113000033,1,2,2,2024-02-07,0.9,1.4,2.4
113000034,1,0,3,2024-02-08,0.9,1.2,2.4
113000035,1,2,2,2024-02-09,0.9,1.4,2.4
113000036,1,2,4,2024-02-10,0.9,1.4,2.6
113000037,1,1,2,2024-02-12,0.9,1.4,2.6
113000038,0,3,3,2024-02-13,0.8,1.6,2.7
113000039,1,2,3,2024-02-14,0.8,1.8,2.8
113000040,2,2,2,2024-02-15,1.0,1.7,2.6
113000041,0,1,2,2024-02-16,0.9,1.7,2.5
113000042,0,1,3,2024-02-17,0.8,1.6,2.6
113000043,0,1,3,2024-02-19,0.7,1.5,2.7
113000044,0,1,3,2024-02-20,0.6,1.6,2.7
113000045,0,1,3,2024-02-21,0.5,1.5,2.8
113000046,1,2,3,2024-02-22,0.5,1.5,2.7
113000047,2,0,2,2024-02-23,0.6,1.4,2.7
113000048,1,1,3,2024-02-24,0.7,1.2,2.7
113000049,0,1,3,2024-02-26,0.6,1.1,2.7
113000050,1,2,4,2024-02-27,0.5,1.1,2.9
113000051,1,2,3,2024-02-28,0.6,1.2,3.0
113000052,1,2,3,2024-02-29,0.7,1.3,3.0
113000053,0,2,3,2024-03-01,0.7,1.4,3.0
113000054,1,1,3,2024-03-02,0.8,1.4,3.0
113000055,1,1,3,2024-03-04,0.9,1.4,3.0
113000056,0,2,4,2024-03-05,0.8,1.4,3.1
113000057,1,2,2,2024-03-06,0.7,1.6,3.1
113000058,2,1,2,2024-03-07,0.8,1.6,3.0
113000059,2,0,2,2024-03-08,1.0,1.5,2.9
113000060,0,2,3,2024-03-09,0.9,1.5,2.8
113000061,0,1,2,2024-03-11,0.8,1.4,2.7
113000062,0,0,2,2024-03-12,0.7,1.2,2.6
113000063,1,1,2,2024-03-13,0.8,1.1,2.5
113000064,1,0,4,2024-03-14,0.8,1.0,2.6
113000065,0,0,3,2024-03-15,0.7,0.9,2.6
113000066,0,1,2,2024-03-16,0.7,0.8,2.4
113000067,1,0,4,2024-03-18,0.7,0.6,2.6
113000068,1,2,2,2024-03-19,0.6,0.7,2.6
113000069,0,0,3,2024-03-20,0.4,0.7,2.7
113000070,0,1,4,2024-03-21,0.4,0.6,2.8
113000071,0,1,3,2024-03-22,0.4,0.6,2.9
113000072,1,0,3,2024-03-23,0.5,0.6,3.0
113000073,0,1,2,2024-03-25,0.4,0.6,3.0
113000074,0,2,3,2024-03-26,0.3,0.8,2.9
113000075,1,0,2,2024-03-27,0.4,0.8,2.8
113000076,1,2,2,2024-03-28,0.5,0.9,2.8
113000077,0,1,3,2024-03-29,0.4,1.0,2.7
113000078,2,2,2,2024-03-30,0.5,1.0,2.7
113000079,0,1,2,2024-04-01,0.5,1.1,2.6
113000080,0,2,3,2024-04-02,0.5,1.2,2.5
113000081,0,2,3,2024-04-03,0.5,1.3,2.5
113000082,1,1,2,2024-04-04,0.5,1.4,2.4
113000083,1,2,3,2024-04-05,0.6,1.5,2.5
113000084,0,1,2,2024-04-06,0.6,1.4,2.4
113000085,0,2,2,2024-04-08,0.5,1.6,2.4
113000086,1,0,3,2024-04-09,0.5,1.4,2.5
113000087,1,1,2,2024-04-10,0.6,1.4,2.4
113000088,0,0,3,2024-04-11,0.4,1.2,2.5
113000089,0,1,3,2024-04-12,0.4,1.2,2.6
113000090,2,2,3,2024-04-13,0.6,1.2,2.6
113000091,1,2,4,2024-04-15,0.7,1.2,2.7
113000092,1,0,3,2024-04-16,0.7,1.1,2.8
113000093,1,0,4,2024-04-17,0.7,0.9,2.9
113000094,2,0,2,2024-04-18,0.9,0.8,2.9
113000095,0,0,2,2024-04-19,0.9,0.6,2.9
113000096,0,2,2,2024-04-20,0.8,0.8,2.8
113000097,2,1,2,2024-04-22,0.9,0.8,2.8
113000098,1,0,3,2024-04-23,1.0,0.8,2.8
113000099,1,1,3,2024-04-24,1.1,0.8,2.8
113000100,0,1,5,2024-04-25,0.9,0.7,3.0
113000101,1,0,2,2024-04-26,0.9,0.5,2.8
113000102,1,2,2,2024-04-27,0.9,0.7,2.7
113000103,0,2,3,2024-04-29,0.8,0.9,2.6
113000104,1,1,3,2024-04-30,0.7,1.0,2.7
113000105,0,1,3,2024-05-01,0.7,1.1,2.8
113000106,0,1,3,2024-05-02,0.7,1.0,2.9
113000107,1,1,3,2024-05-03,0.6,1.0,3.0
113000108,0,1,3,2024-05-04,0.5,1.1,3.0
113000109,1,1,4,2024-05-06,0.5,1.1,3.1
113000110,1,0,2,2024-05-07,0.6,1.0,2.8
113000111,0,1,2,2024-05-08,0.5,1.1,2.8
113000112,0,1,3,2024-05-09,0.4,1.0,2.9
113000113,1,1,3,2024-05-10,0.5,0.9,2.9
113000114,1,1,3,2024-05-11,0.5,0.9,2.9
113000115,0,1,3,2024-05-13,0.5,0.9,2.9
113000116,0,0,3,2024-05-14,0.5,0.8,2.9
113000117,0,1,2,2024-05-15,0.4,0.8,2.8
113000118,1,0,2,2024-05-16,0.5,0.7,2.7
113000119,0,0,3,2024-05-17,0.4,0.6,2.6
113000120,0,1,3,2024-05-18,0.3,0.7,2.7
113000121,2,0,3,2024-05-20,0.5,0.6,2.8
113000122,1,1,2,2024-05-21,0.6,0.6,2.7
113000123,0,2,2,2024-05-22,0.5,0.7,2.6
113000124,1,1,3,2024-05-23,0.5,0.7,2.6
113000125,1,2,3,2024-05-24,0.6,0.8,2.6
113000126,0,2,3,2024-05-25,0.6,1.0,2.6
113000127,0,1,3,2024-05-27,0.6,1.0,2.7
113000128,0,2,3,2024-05-28,0.5,1.2,2.8
113000129,0,0,3,2024-05-29,0.5,1.2,2.8
113000130,2,1,3,2024-05-30,0.7,1.2,2.8
113000131,1,2,3,2024-05-31,0.6,1.4,2.8
113000132,0,1,2,2024-06-01,0.5,1.4,2.8
113000133,1,1,2,2024-06-03,0.6,1.3,2.8
113000134,0,4,3,2024-06-04,0.5,1.6,2.8
113000135,0,1,3,2024-06-05,0.4,1.5,2.8
113000136,2,2,2,2024-06-06,0.6,1.5,2.7
113000137,0,2,3,2024-06-07,0.6,1.6,2.7
113000138,0,0,2,2024-06-08,0.6,1.4,2.6
113000139,1,3,3,2024-06-10,0.7,1.7,2.6
113000140,0,2,2,2024-06-11,0.5,1.8,2.5
113000141,1,1,3,2024-06-12,0.5,1.7,2.5
113000142,0,1,2,2024-06-13,0.5,1.7,2.5
113000143,1,2,2,2024-06-14,0.5,1.8,2.5
113000144,1,1,3,2024-06-15,0.6,1.5,2.5
113000145,1,1,2,2024-06-17,0.7,1.5,2.4
113000146,1,1,2,2024-06-18,0.6,1.4,2.4
113000147,1,2,3,2024-06-19,0.7,1.4,2.4
113000148,0,2,2,2024-06-20,0.7,1.6,2.4
113000149,2,2,3,2024-06-21,0.8,1.5,2.4
113000150,0,1,3,2024-06-22,0.8,1.4,2.5
113000151,0,0,2,2024-06-24,0.7,1.3,2.4
113000152,1,0,3,2024-06-25,0.8,1.2,2.5
113000153,1,2,3,2024-06-26,0.8,1.2,2.6
113000154,0,0,3,2024-06-27,0.7,1.1,2.6
113000155,1,2,2,2024-06-28,0.7,1.2,2.6
113000156,0,2,2,2024-06-29,0.6,1.3,2.6
113000157,1,0,3,2024-07-01,0.6,1.1,2.6
113000158,0,3,4,2024-07-02,0.6,1.2,2.8
113000159,1,1,2,2024-07-03,0.5,1.1,2.7
113000160,1,2,2,2024-07-04,0.6,1.2,2.6
113000161,0,0,4,2024-07-05,0.6,1.2,2.8
113000162,1,1,2,2024-07-06,0.6,1.3,2.7
113000163,0,2,3,2024-07-08,0.5,1.3,2.7
113000164,0,0,3,2024-07-09,0.5,1.3,2.7
113000165,2,2,2,2024-07-10,0.6,1.3,2.7
113000166,1,2,3,2024-07-11,0.7,1.3,2.8
113000167,0,1,3,2024-07-12,0.6,1.4,2.8
113000168,0,1,3,2024-07-13,0.6,1.2,2.7
113000169,0,1,3,2024-07-15,0.5,1.2,2.8
113000170,0,3,2,2024-07-16,0.4,1.3,2.8
113000171,1,2,2,2024-07-17,0.5,1.5,2.6
113000172,0,0,2,2024-07-18,0.4,1.4,2.6
113000173,1,0,3,2024-07-19,0.5,1.2,2.6
113000174,0,2,3,2024-07-20,0.5,1.4,2.6
113000175,0,2,2,2024-07-22,0.3,1.4,2.6
113000176,0,1,3,2024-07-23,0.2,1.3,2.6
113000177,0,0,2,2024-07-24,0.2,1.2,2.5
113000178,0,1,2,2024-07-25,0.2,1.2,2.4
113000179,1,1,2,2024-07-26,0.3,1.2,2.3
113000180,2,2,2,2024-07-27,0.5,1.1,2.3
113000181,1,2,2,2024-07-29,0.5,1.1,2.3
113000182,0,2,2,2024-07-30,0.5,1.3,2.3
113000183,1,1,3,2024-07-31,0.5,1.4,2.3
113000184,1,1,3,2024-08-01,0.6,1.3,2.3
113000185,1,0,3,2024-08-02,0.7,1.1,2.4
113000186,0,0,2,2024-08-03,0.7,1.0,2.3
113000187,1,1,3,2024-08-05,0.8,1.1,2.4
113000188,1,3,3,2024-08-06,0.9,1.3,2.5
113000189,0,2,2,2024-08-07,0.8,1.4,2.5
113000190,1,0,3,2024-08-08,0.7,1.2,2.6
113000191,1,3,5,2024-08-09,0.7,1.3,2.9
113000192,0,1,3,2024-08-10,0.7,1.2,3.0
113000193,1,0,2,2024-08-12,0.7,1.1,2.9
113000194,1,1,2,2024-08-13,0.7,1.1,2.8
113000195,1,0,2,2024-08-14,0.7,1.1,2.7
113000196,0,1,2,2024-08-15,0.7,1.2,2.7
113000197,0,0,2,2024-08-16,0.6,1.1,2.6
113000198,1,2,3,2024-08-17,0.6,1.0,2.6
113000199,1,0,3,2024-08-19,0.7,0.8,2.7
113000200,0,0,4,2024-08-20,0.6,0.8,2.8
113000201,0,0,4,2024-08-21,0.5,0.5,2.7
113000202,1,1,2,2024-08-22,0.6,0.5,2.6
113000203,1,1,3,2024-08-23,0.6,0.6,2.7
113000204,0,1,3,2024-08-24,0.5,0.6,2.8
113000205,0,0,3,2024-08-26,0.4,0.6,2.9
113000206,1,1,2,2024-08-27,0.5,0.6,2.9
113000207,2,4,3,2024-08-28,0.7,1.0,3.0
113000208,1,1,2,2024-08-29,0.7,0.9,2.9
113000209,1,3,2,2024-08-30,0.7,1.2,2.8
113000210,1,3,2,2024-08-31,0.8,1.5,2.6
113000211,1,3,3,2024-09-02,0.9,1.8,2.5
113000212,1,2,4,2024-09-03,0.9,1.9,2.7
113000213,0,0,3,2024-09-04,0.8,1.8,2.7
113000214,1,3,3,2024-09-05,0.9,2.0,2.7
113000215,1,3,4,2024-09-06,1.0,2.3,2.8
113000216,1,2,3,2024-09-07,1.0,2.4,2.9
113000217,2,1,2,2024-09-09,1.0,2.1,2.8
113000218,1,3,4,2024-09-10,1.0,2.3,3.0
113000219,0,1,3,2024-09-11,0.9,2.1,3.1
113000220,1,2,3,2024-09-12,0.9,2.0,3.2
113000221,1,0,2,2024-09-13,0.9,1.7,3.1
113000222,1,0,4,2024-09-14,0.9,1.5,3.1
113000223,0,0,4,2024-09-16,0.9,1.5,3.2
113000224,0,0,3,2024-09-17,0.8,1.2,3.2
113000225,1,0,3,2024-09-18,0.8,0.9,3.1
113000226,1,2,4,2024-09-19,0.8,0.9,3.2
113000227,0,1,3,2024-09-20,0.6,0.9,3.3
113000228,0,1,2,2024-09-21,0.5,0.7,3.1
113000229,1,0,2,2024-09-23,0.6,0.6,3.0
113000230,1,0,2,2024-09-24,0.6,0.4,2.9
113000231,1,1,4,2024-09-25,0.6,0.5,3.1
113000232,0,2,3,2024-09-26,0.5,0.7,3.0
113000233,0,1,4,2024-09-27,0.5,0.8,3.0
113000234,1,1,2,2024-09-28,0.6,0.9,2.9
113000235,2,0,2,2024-09-30,0.7,0.9,2.8
113000236,1,2,3,2024-10-01,0.7,0.9,2.7
113000237,0,2,3,2024-10-02,0.7,1.0,2.7
113000238,0,1,2,2024-10-03,0.7,1.0,2.7
113000239,1,2,3,2024-10-04,0.7,1.2,2.8
113000240,1,0,3,2024-10-05,0.7,1.2,2.9
113000241,1,0,2,2024-10-07,0.7,1.1,2.7
113000242,0,2,3,2024-10-08,0.7,1.1,2.7
113000243,1,1,2,2024-10-09,0.8,1.1,2.5
113000244,1,1,3,2024-10-10,0.8,1.1,2.6
113000245,1,1,4,2024-10-11,0.7,1.2,2.8
113000246,1,2,4,2024-10-12,0.7,1.2,2.9
113000247,1,0,3,2024-10-14,0.8,1.0,2.9
113000248,1,1,3,2024-10-15,0.9,1.0,3.0
113000249,1,1,3,2024-10-16,0.9,0.9,3.0
113000250,0,1,2,2024-10-17,0.8,1.0,2.9
113000251,0,1,2,2024-10-18,0.7,1.1,2.9
113000252,1,1,2,2024-10-19,0.8,1.0,2.8
113000253,0,1,2,2024-10-21,0.7,1.0,2.8
113000254,0,3,2,2024-10-22,0.6,1.2,2.7
113000255,0,1,3,2024-10-23,0.5,1.2,2.6
113000256,0,1,3,2024-10-24,0.4,1.1,2.5
113000257,1,0,2,2024-10-25,0.4,1.1,2.4
113000258,2,0,3,2024-10-26,0.5,1.0,2.4
113000259,1,0,3,2024-10-28,0.5,0.9,2.4
113000260,0,1,2,2024-10-29,0.5,0.9,2.4
113000261,0,3,2,2024-10-30,0.5,1.1,2.4
113000262,0,1,2,2024-10-31,0.4,1.1,2.4
113000263,1,0,3,2024-11-01,0.5,1.0,2.5
113000264,0,1,2,2024-11-02,0.5,0.8,2.5
113000265,1,1,3,2024-11-04,0.6,0.8,2.5
113000266,0,2,2,2024-11-05,0.6,0.9,2.4
113000267,1,0,3,2024-11-06,0.6,0.9,2.5
113000268,1,1,2,2024-11-07,0.5,1.0,2.4
113000269,1,2,3,2024-11-08,0.5,1.2,2.4
113000270,0,2,3,2024-11-09,0.5,1.3,2.5
113000271,0,1,4,2024-11-11,0.5,1.1,2.7
113000272,1,1,2,2024-11-12,0.6,1.1,2.7
113000273,0,1,2,2024-11-13,0.5,1.2,2.6
113000274,1,1,2,2024-11-14,0.6,1.2,2.6
113000275,0,2,3,2024-11-15,0.5,1.3,2.6
113000276,1,0,3,2024-11-16,0.6,1.1,2.7
113000277,0,3,2,2024-11-18,0.5,1.4,2.6
113000278,0,0,2,2024-11-19,0.4,1.3,2.6
113000279,1,4,3,2024-11-20,0.4,1.5,2.6
113000280,1,1,3,2024-11-21,0.5,1.4,2.6
113000281,0,1,3,2024-11-22,0.5,1.4,2.5
113000282,1,1,3,2024-11-23,0.5,1.4,2.6
113000283,2,0,2,2024-11-25,0.7,1.3,2.6
113000284,0,1,3,2024-11-26,0.6,1.3,2.7
113000285,0,0,2,2024-11-27,0.6,1.1,2.6
113000286,0,2,2,2024-11-28,0.5,1.3,2.5
113000287,0,1,2,2024-11-29,0.5,1.1,2.5
113000288,1,3,3,2024-11-30,0.6,1.4,2.6
113000296,1,1,3,2024-12-10,0.6,1.1,2.6
113000297,0,1,3,2024-12-11,0.5,1.1,2.6
113000298,0,1,2,2024-12-12,0.5,1.1,2.5
113000299,1,0,2,2024-12-13,0.5,1.0,2.4
113000300,0,3,4,2024-12-14,0.3,1.3,2.6
113000301,0,1,3,2024-12-16,0.3,1.3,2.6
113000302,1,0,3,2024-12-17,0.4,1.3,2.7
113000303,1,0,3,2024-12-18,0.5,1.1,2.8
113000304,2,0,3,2024-12-19,0.7,1.0,2.9
113000289,0,0,2,2024-12-2,0.6,0.7,2.8
113000305,0,0,3,2024-12-20,0.5,0.6,2.8
113000306,0,1,2,2024-12-21,0.5,0.6,2.7
113000307,2,1,3,2024-12-23,0.7,0.6,2.8
113000308,0,2,2,2024-12-24,0.6,0.8,2.8
113000309,0,2,2,2024-12-25,0.6,0.7,2.6
113000310,1,3,3,2024-12-26,0.7,0.9,2.6
113000311,3,1,3,2024-12-27,0.9,1.0,2.6
113000312,0,1,4,2024-12-28,0.8,1.1,2.7
113000290,1,2,3,2024-12-3,0.7,1.3,2.7
113000313,0,0,2,2024-12-30,0.7,1.3,2.7
113000314,0,1,3,2024-12-31,0.7,1.4,2.7
113000291,1,3,4,2024-12-4,0.8,1.6,2.9
113000292,0,2,2,2024-12-5,0.6,1.7,2.8
113000293,0,2,2,2024-12-6,0.6,1.7,2.8
113000294,1,1,3,2024-12-7,0.7,1.6,2.9
113000295,1,1,2,2024-12-9,0.7,1.4,2.8
114000001,1,3,4,2025-01-01,0.5,1.6,2.9
114000002,0,0,3,2025-01-02,0.5,1.5,2.8
114000003,0,1,4,2025-01-03,0.4,1.4,2.9
114000004,1,2,3,2025-01-04,0.5,1.6,3.0
114000005,1,2,2,2025-01-06,0.6,1.7,2.9
114000006,1,1,3,2025-01-07,0.6,1.5,2.8
114000007,1,2,3,2025-01-08,0.7,1.5,2.9
114000008,0,2,2,2025-01-09,0.7,1.5,2.9
114000009,0,3,3,2025-01-10,0.6,1.7,2.9
114000010,0,2,3,2025-01-11,0.5,1.8,3.0
114000011,1,3,3,2025-01-13,0.5,1.8,2.9
114000012,1,1,3,2025-01-14,0.6,1.9,2.9
114000013,1,1,3,2025-01-15,0.7,1.9,2.8
114000014,0,1,2,2025-01-16,0.6,1.8,2.7
114000015,0,2,3,2025-01-17,0.5,1.8,2.8
114000016,1,1,2,2025-01-18,0.5,1.8,2.7
114000017,1,2,2,2025-01-20,0.5,1.8,2.6
114000018,1,1,4,2025-01-21,0.6,1.7,2.8
114000019,1,2,3,2025-01-22,0.7,1.6,2.8
114000020,0,2,2,2025-01-23,0.7,1.6,2.7
114000021,0,1,3,2025-01-24,0.6,1.4,2.7
114000022,0,1,3,2025-01-25,0.5,1.4,2.7
114000023,1,1,3,2025-01-26,0.5,1.4,2.7
114000024,0,2,2,2025-01-27,0.5,1.5,2.7
114000025,0,0,3,2025-01-28,0.5,1.3,2.7
114000026,0,1,2,2025-01-29,0.4,1.3,2.7
114000027,1,0,2,2025-01-30,0.4,1.1,2.7
114000028,2,1,3,2025-01-31,0.5,1.1,2.6
114000029,1,1,2,2025-02-01,0.5,1.0,2.5
114000030,1,1,3,2025-02-02,0.6,0.9,2.6
114000031,1,0,3,2025-02-03,0.7,0.8,2.6
114000032,1,0,2,2025-02-04,0.8,0.7,2.5
114000033,1,1,3,2025-02-05,0.8,0.7,2.5
114000034,1,1,2,2025-02-06,0.9,0.6,2.5
114000035,1,1,3,2025-02-07,1.0,0.7,2.5
114000036,1,2,3,2025-02-08,1.1,0.8,2.6
114000037,1,2,3,2025-02-09,1.1,1.0,2.7
114000038,1,2,2,2025-02-10,1.0,1.1,2.6
114000039,1,1,2,2025-02-11,1.0,1.1,2.6
114000040,2,3,2,2025-02-12,1.1,1.3,2.5
114000041,1,3,3,2025-02-13,1.1,1.6,2.5
114000042,1,1,3,2025-02-14,1.1,1.7,2.6
114000043,0,1,3,2025-02-15,1.0,1.7,2.6
114000044,0,1,3,2025-02-17,0.9,1.7,2.7
114000045,0,1,3,2025-02-18,0.8,1.7,2.7
114000046,1,0,4,2025-02-19,0.8,1.5,2.8
114000047,2,1,2,2025-02-20,0.9,1.4,2.7
114000048,0,1,2,2025-02-21,0.8,1.3,2.7
114000049,1,1,3,2025-02-22,0.8,1.3,2.8
114000050,0,2,3,2025-02-24,0.6,1.2,2.9
114000051,0,1,2,2025-02-25,0.5,1.0,2.8
114000052,1,2,2,2025-02-26,0.5,1.1,2.7
114000053,1,2,2,2025-02-27,0.6,1.2,2.6
114000054,0,1,4,2025-02-28,0.6,1.2,2.7
114000055,1,1,3,2025-03-01,0.7,1.2,2.7
114000056,0,0,3,2025-03-03,0.6,1.2,2.6
114000057,0,3,3,2025-03-04,0.4,1.4,2.7
114000058,2,0,3,2025-03-05,0.6,1.3,2.8
114000059,1,0,2,2025-03-06,0.6,1.2,2.7
114000060,0,4,2,2025-03-07,0.6,1.4,2.6
114000061,1,0,3,2025-03-08,0.7,1.3,2.7
114000062,0,1,3,2025-03-10,0.6,1.2,2.8
114000063,1,1,2,2025-03-11,0.6,1.1,2.8
114000064,1,1,3,2025-03-12,0.7,1.1,2.7
114000065,1,1,4,2025-03-13,0.7,1.1,2.8
114000066,0,2,2,2025-03-14,0.7,1.3,2.7
114000067,1,0,3,2025-03-15,0.8,1.0,2.7
114000068,1,2,3,2025-03-17,0.7,1.2,2.7
114000069,1,1,3,2025-03-18,0.7,1.3,2.8
114000070,2,0,2,2025-03-19,0.9,0.9,2.8
114000071,0,1,2,2025-03-20,0.8,1.0,2.7
114000072,0,2,3,2025-03-21,0.8,1.1,2.7
114000073,1,1,2,2025-03-22,0.8,1.1,2.7
114000074,0,1,3,2025-03-24,0.7,1.1,2.7
114000075,0,1,2,2025-03-25,0.6,1.1,2.5
114000076,0,0,3,2025-03-26,0.6,0.9,2.6
114000077,0,2,3,2025-03-27,0.5,1.1,2.6
114000078,2,2,2,2025-03-28,0.6,1.1,2.5
114000079,0,1,3,2025-03-29,0.5,1.1,2.5
114000080,0,3,3,2025-03-31,0.3,1.4,2.6
114000081,1,0,2,2025-04-01,0.4,1.3,2.6
114000082,0,2,3,2025-04-02,0.4,1.3,2.6
114000083,0,2,2,2025-04-03,0.3,1.4,2.6
114000084,0,2,3,2025-04-04,0.3,1.5,2.6
114000085,0,0,3,2025-04-05,0.3,1.4,2.7
114000086,0,0,2,2025-04-07,0.3,1.4,2.6
114000087,2,2,3,2025-04-08,0.5,1.4,2.6
114000088,1,0,2,2025-04-09,0.4,1.2,2.6
114000089,1,0,4,2025-04-10,0.5,1.1,2.7
114000090,1,2,3,2025-04-11,0.6,1.0,2.7
114000091,1,1,2,2025-04-12,0.6,1.1,2.7
114000092,1,2,2,2025-04-14,0.7,1.1,2.6
114000093,0,0,2,2025-04-15,0.7,0.9,2.6
114000094,0,1,2,2025-04-16,0.7,0.8,2.5
114000095,0,4,2,2025-04-17,0.7,1.2,2.4
114000096,1,3,3,2025-04-18,0.8,1.5,2.5
114000097,1,0,4,2025-04-19,0.7,1.3,2.6
114000098,1,0,3,2025-04-21,0.7,1.3,2.7
114000099,0,1,2,2025-04-22,0.6,1.4,2.5
114000100,2,0,2,2025-04-23,0.7,1.2,2.4
114000101,0,0,2,2025-04-24,0.6,1.1,2.4
114000102,0,3,2,2025-04-25,0.5,1.2,2.4
114000103,0,3,3,2025-04-26,0.5,1.5,2.5
114000104,1,1,2,2025-04-28,0.6,1.5,2.5
114000105,0,3,3,2025-04-29,0.6,1.4,2.6
114000106,0,0,3,2025-04-30,0.5,1.1,2.6
114000107,0,3,2,2025-05-01,0.4,1.4,2.4
114000108,0,3,2,2025-05-02,0.3,1.7,2.3
114000109,0,2,2,2025-05-03,0.3,1.8,2.3
114000110,1,1,5,2025-05-05,0.2,1.9,2.6
114000111,1,2,2,2025-05-06,0.3,2.1,2.6
114000112,0,2,2,2025-05-07,0.3,2.0,2.6
114000113,2,1,2,2025-05-08,0.5,1.8,2.5
114000114,0,2,2,2025-05-09,0.4,1.9,2.5
114000115,0,1,2,2025-05-10,0.4,1.7,2.4
114000116,1,3,2,2025-05-12,0.5,2.0,2.3
114000117,1,0,2,2025-05-13,0.6,1.7,2.3
114000118,0,1,3,2025-05-14,0.6,1.5,2.4
114000119,0,3,2,2025-05-15,0.6,1.6,2.4
114000120,1,1,2,2025-05-16,0.6,1.6,2.1
114000121,2,1,2,2025-05-17,0.7,1.5,2.1
114000122,0,2,2,2025-05-19,0.7,1.5,2.1
114000123,0,1,3,2025-05-20,0.5,1.5,2.2
114000124,2,0,3,2025-05-21,0.7,1.3,2.3
114000125,0,2,2,2025-05-22,0.7,1.4,2.3
114000126,0,1,2,2025-05-23,0.6,1.2,2.3
114000127,0,1,3,2025-05-24,0.5,1.3,2.4
114000128,0,2,3,2025-05-26,0.5,1.4,2.4
114000129,1,2,2,2025-05-27,0.6,1.3,2.4
114000130,1,2,2,2025-05-28,0.6,1.4,2.4
114000131,0,0,3,2025-05-29,0.4,1.3,2.5
114000132,0,0,3,2025-05-30,0.4,1.1,2.6
114000133,3,2,3,2025-05-31,0.7,1.2,2.6
114000134,0,1,3,2025-06-02,0.5,1.3,2.6
114000135,2,1,3,2025-06-03,0.7,1.2,2.7
114000136,1,2,4,2025-06-04,0.8,1.3,2.9
114000137,0,3,2,2025-06-05,0.8,1.5,2.8
114000138,1,0,2,2025-06-06,0.9,1.3,2.7
114000139,0,0,3,2025-06-07,0.8,1.1,2.8
114000140,0,0,3,2025-06-09,0.7,0.9,2.9
114000141,1,2,2,2025-06-10,0.8,1.1,2.8
114000142,0,1,3,2025-06-11,0.8,1.2,2.8
114000143,1,1,3,2025-06-12,0.6,1.1,2.8
114000144,0,2,4,2025-06-13,0.6,1.2,2.9
114000145,0,1,3,2025-06-14,0.4,1.2,2.9
114000146,0,1,3,2025-06-16,0.3,1.1,2.8
114000147,0,1,2,2025-06-17,0.3,0.9,2.8
