strategy_id,lineage_id,game,bet_count,current_status,executable_status,implementation_kind,source_paths,git_first_seen_commit,git_last_seen_commit,current_exists,callable_entrypoint,parameter_source,implementation_signature_hash,notes,skip_reason,db_sources,evidence_level
replay_available_flag_added,replay_available_flag_added__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,outputs/replay/p31b_wave1_daily539_retired_production_apply_20260523.json;scripts/p31b_wave1_daily539_retired_production_apply.py,UNKNOWN,UNKNOWN,True,,,7603d093002a3e91a777e8709fb7a6b4f8708ee98959e6dfd451b003d33e3fae,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
replay_history_fourier30_markov30_filter,replay_history_fourier30_markov30_filter__current,UNKNOWN,UNKNOWN,UNKNOWN,DOC_ONLY,doc_only,outputs/replay/p80_replay_ui_api_verification_20260526.json,UNKNOWN,UNKNOWN,False,,,3db07bc5762005fb4f12015a98b8449d2ba4128d917443eaa78482cbfe5a719c,,DOC_ONLY: mentioned only in docs/evidence/report artifacts.,[],[Inferred]
replay_history_fourier_rhythm_filter,replay_history_fourier_rhythm_filter__current,UNKNOWN,UNKNOWN,UNKNOWN,DOC_ONLY,doc_only,outputs/replay/p80_replay_ui_api_verification_20260526.json,UNKNOWN,UNKNOWN,False,,,c450bdf26f97053ddd57d95352f9a2227e4e5ae3f74e194172fb6fb78001f122,,DOC_ONLY: mentioned only in docs/evidence/report artifacts.,[],[Inferred]
requested_example_fourier2_cold2_deviation2,requested_example_fourier2_cold2_deviation2__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,analysis/p333_strategy_pick_combination_scoreboard.py;outputs/research/p333_strategy_pick_combination_scoreboard_20260702.json,UNKNOWN,UNKNOWN,True,,,289f6983e00c320ac89d019f3c6f50d705f21e670412169668e096fa944b2ffa,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
required_flags,required_flags__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,outputs/replay/p6_catalog_apply_plan_v1_20260520.json;scripts/p6_catalog_apply_plan_v1.py;tests/test_p12_1500_draw_replay_gap_analysis.py,UNKNOWN,UNKNOWN,True,,,b89d4ddab37dcbe84b5f366dcb89478e97a21d494f4576d9d567b73364b8cfc2,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
res_entropy,res_entropy__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/predict_biglotto_6bets_optimized.py,UNKNOWN,UNKNOWN,True,,,69964318a6a0d89270de053b85a7e277971d2e895c92ea27fbc0822f73809610,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
res_markov,res_markov__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/backtest_radical_strategy.py;tools/predict_biglotto_6bets_optimized.py;tools/predict_biglotto_radical.py,UNKNOWN,UNKNOWN,True,,,1048e65de1117b07b63c12260e0dfa01be598dcb6798888c2c97e4decdf69412,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
research_deviation_extreme,research_deviation_extreme__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/optimize_deviation_extreme.py,UNKNOWN,UNKNOWN,True,,,1ee837a0ef0c4e2b106a41a90bf9caf5cf45ba958a0ba0d3a69f24c0b754f69b,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
result_2bet,result_2bet__current,UNKNOWN,2,UNKNOWN,UNKNOWN,python,tools/backtest_biglotto_2bet.py,UNKNOWN,UNKNOWN,True,,,a8484fe9a9b40337e5eeb8a065872099715d5cbfe8f218a04aade1c32f63052b,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
result_deviation,result_deviation__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/models/unified_predictor.py,UNKNOWN,UNKNOWN,True,,,7d0acf90fd067af0540aeaad1ac9bde24385c618f3db1fc23f6d704f4ca15b4a,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
result_entropy,result_entropy__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/models/unified_predictor.py,UNKNOWN,UNKNOWN,True,,,cd1b729907c3ccc93f482b6d3f83919637f52482ab3bfa97966568a04517ee02,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
results_2bet,results_2bet__current,UNKNOWN,2,UNKNOWN,UNKNOWN,python,lottery_api/tools/backtest_constraint_filter.py;tools/backtest_moderate_selection.py;tools/evaluate_39lotto_m3.py,UNKNOWN,UNKNOWN,True,,,cdf648e30298047c3d8f12b79191e96b9d8b28190ff1916e80dfaede6dda6ac7,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
results_3bet,results_3bet__current,UNKNOWN,3,UNKNOWN,UNKNOWN,python,tools/evaluate_39lotto_m3.py,UNKNOWN,UNKNOWN,True,,,cb06658d8a67a36663e6e146a51aa5360c90888ad8cc1d50fc5b717216acdd7a,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
results_hotcold,results_hotcold__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/backtest/benchmark_dual_bet.py,UNKNOWN,UNKNOWN,True,,,2738f46419c79ae51ccf9023ca56a9bf298603150a203f14f52d3d9cc5e9bb5e,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
risk_flags,risk_flags__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,docs/replay/p2b_ts3_regime_backfill_apply_report_20260515.md;docs/replay/p3ba_big_lotto_stale_resolution_dryrun_report_20260515.md;outputs/replay/p2b_ts3_regime_backfill_apply_receipt_20260515.json;outputs/replay/p3ba_big_lotto_stale_resolution_dryrun_20260515.csv;outputs/replay/p3ba_big_lotto_stale_resolution_dryrun_20260515.json;scripts/p2b_controlled_replay_backfill_apply.py;scripts/p3ba_resolve_stale_prediction_items_dryrun.py,UNKNOWN,UNKNOWN,True,,,f2875f24c0f1e5d4ff3cd0de56e0f24338f226e86efba325196af18b9679ae80,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
rolling_cold_flag,rolling_cold_flag__current,UNKNOWN,UNKNOWN,UNKNOWN,DOC_ONLY,doc_only,outputs/research/power_lotto/p171_new_strategy_feature_engineering_discovery_plan_20260531.json;outputs/research/power_lotto/p171_new_strategy_feature_engineering_discovery_plan_20260531.md,UNKNOWN,UNKNOWN,False,,,046597410fd6b8cd94eca0a68387f96fdcd5df722b056c63f8e88af64f109b5c,,DOC_ONLY: mentioned only in docs/evidence/report artifacts.,[],[Inferred]
rolling_echo_accuracy,rolling_echo_accuracy__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/backtest_echo_phase2.py;tools/predict_biglotto_echo_phase2.py,UNKNOWN,UNKNOWN,True,,,5e5fd9baba68961e510e79fb818b0a50e36137f100fb20fade51a6f36e5f4671,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
rolling_hot_cold_features,rolling_hot_cold_features__current,UNKNOWN,UNKNOWN,UNKNOWN,DOC_ONLY,doc_only,outputs/research/power_lotto/p171_new_strategy_feature_engineering_discovery_plan_20260531.json,UNKNOWN,UNKNOWN,False,,,f83f0b65347ae419d32140a8940b2ba48d2fea665f58c1e98d47b6fc85386c4a,,DOC_ONLY: mentioned only in docs/evidence/report artifacts.,[],[Inferred]
rolling_hot_flag,rolling_hot_flag__current,UNKNOWN,UNKNOWN,UNKNOWN,DOC_ONLY,doc_only,outputs/research/power_lotto/p171_new_strategy_feature_engineering_discovery_plan_20260531.json;outputs/research/power_lotto/p171_new_strategy_feature_engineering_discovery_plan_20260531.md,UNKNOWN,UNKNOWN,False,,,529b34eeacbf6e3cc3107058fde79d4628b8be22e1258c5b996fa4f7687eaa1f,,DOC_ONLY: mentioned only in docs/evidence/report artifacts.,[],[Inferred]
run_backtest_3bet,run_backtest_3bet__current,UNKNOWN,3,UNKNOWN,UNKNOWN,python,tools/backtest_big_lotto_3bet.py,UNKNOWN,UNKNOWN,True,,,f35769955604dfd73f48eaf70a8ea5efcb13b60ddc5f824947e2908b8525930c,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
run_backtest_5bet,run_backtest_5bet__current,UNKNOWN,5,UNKNOWN,UNKNOWN,python,tools/edge_splicer_5bet.py,UNKNOWN,UNKNOWN,True,,,b253c5f4fb2c243f410def5f70f17b2688570bd66b52ef69d120455ee7b3f687,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
run_echo_boost_sensitivity,run_echo_boost_sensitivity__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/backtest_p0p1_power.py;tools/backtest_p0p1_upgrade.py,UNKNOWN,UNKNOWN,True,,,d9b9d6e8dd2eb474117b36992ab4cb395634877e2fc0f82ad45a69b94bcd1a2a,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
run_high_precision_backtest,run_high_precision_backtest__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/research_high_precision_2bets.py,UNKNOWN,UNKNOWN,True,,,d19169f4a0efcb38cbccc79d5b047500b13da33ffa6559b376a3b24a739ccf13,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
run_id_175_reconstructed_snapshot,run_id_175_reconstructed_snapshot__current,UNKNOWN,UNKNOWN,UNKNOWN,DOC_ONLY,doc_only,outputs/replay/p2b_ts3_regime_backfill_apply_receipt_20260515.json,UNKNOWN,UNKNOWN,False,,,e79504ad3a441f9d4912a8d9815bd4bc781284d9120e2752a281fc4d0361fb71,,DOC_ONLY: mentioned only in docs/evidence/report artifacts.,[],[Inferred]
run_markov_window_test,run_markov_window_test__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/explore_1_markov_window.py,UNKNOWN,UNKNOWN,True,,,93a91e7d7ffeff14d29b4d9a308bb06692ab0bb8ff57a32139d419c0d5dc56a8,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
run_orthogonal_benchmark,run_orthogonal_benchmark__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/orthogonal_diversification_benchmark.py,UNKNOWN,UNKNOWN,True,,,86d73ba55312e3523c36b1b02b1c072c2c3df6e7f3fa101a77f463fe3ee1f9d7,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
run_orthogonal_verification,run_orthogonal_verification__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/verify_orthogonal_ensemble_500.py,UNKNOWN,UNKNOWN,True,,,006319129a34dbdd1ffa5ca2531ce93b9d25b7ebc8718756b019f83a8792e641,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
run_pure_1bet,run_pure_1bet__current,UNKNOWN,1,UNKNOWN,UNKNOWN,python,tools/audit_methods_biglotto.py;tools/audit_power_single_bet.py,UNKNOWN,UNKNOWN,True,,,e3cd927bcf89be35ba09e2ba273811f5a054f91cb1792d9fc1e1ea252a9746f1,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
run_triple_bet_backtest,run_triple_bet_backtest__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/tools/backtest_triple_bet_539.py,UNKNOWN,UNKNOWN,True,,,ed2c90cc1088fb05dca6f99586014d505678f1af4bc66b7226c722a4b8b87330,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
runtime_schema_snapshot,runtime_schema_snapshot__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,outputs/replay/p2_lifecycle_backfill_dry_run_manifest_20260510.json;scripts/generate_p2_lifecycle_backfill_dry_run.py;tests/test_p2_lifecycle_backfill_dry_run.py,UNKNOWN,UNKNOWN,True,,,17094c96e70f8219e0a4a8ad0469bd38ab70cf8c4b7f6f09efbbe825cc4c2714,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
s_cold,s_cold__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/edge_splicer.py;tools/predict_539_markov_cold.py,UNKNOWN,UNKNOWN,True,,,d1f730e19e9429f7e4cf3d386742907e9db88e59ae816837027aef21ac9264a5,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
s_markov,s_markov__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/predict_539_markov_cold.py,UNKNOWN,UNKNOWN,True,,,9360e0ca6223b0576d5a3abe91aaab4c0dc8c668124f0437eba5e657c17c859d,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
safety_flags,safety_flags__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,analysis/p273a_distinct_ticket_identity_export.py;analysis/p273a_primary_window_observed_counts_export.py;analysis/p273a_prizeaware_replay_export.py;analysis/p276b_fixed_n_coverage_complementarity.py;analysis/p279b_disjoint_block_diversified_baseline_falsification.py;analysis/p333_strategy_pick_combination_scoreboard.py;lottery_api/models/replay_p7_apply_plan_contract.py;outputs/replay/p10_replay_operations_readiness_20260520.json;outputs/replay/p11_branch_merge_readiness_20260520.json;outputs/replay/p12_1500_draw_gap_analysis_20260520.json;outputs/replay/p13_backfill_engine_dry_run_20260520.json;outputs/replay/p14_ts3_regime_adapter_binding_20260515.json;outputs/replay/p2_full_catalog_visibility_plan_20260520.json;outputs/replay/p3_per_draw_all_strategy_coverage_summary_20260520.json;outputs/replay/p5_replay_visual_api_verification_20260520.json;outputs/replay/p6_catalog_apply_plan_v1_20260520.json;outputs/replay/p6b_scheduled_monitor_design_summary_20260517.json;outputs/replay/p6c_scheduled_monitor_rerun_summary_20260517.json;outputs/replay/p6d_scheduled_monitor_rerun_summary_20260517.json;outputs/replay/p6e_scheduled_monitor_rerun_summary_20260517.json;outputs/replay/p6f_scheduled_monitor_rerun_summary_20260517.json;outputs/replay/p6g_scheduled_monitor_rerun_summary_20260517.json;outputs/replay/p6h_scheduled_monitor_rerun_summary_20260517.json;outputs/replay/p6i_scheduled_monitor_rerun_summary_20260517.json;outputs/replay/p7_authorized_apply_gate_review_20260520.json;outputs/replay/p7_controlled_apply_apply_result_20260520.json;outputs/replay/p7_controlled_apply_dry_run_20260520.json;outputs/replay/p8_reconstructible_backfill_dry_run_20260520.json;outputs/replay/p9_replay_launch_readiness_lock_20260520.json;outputs/research/p273a_primary_window_observed_counts_20260615.json;outputs/research/p273a_prizeaware_observed_counts_20260614.json;scripts/p12_1500_draw_replay_gap_analysis.py;scripts/p13_backfill_engine_dry_run.py;scripts/p2_full_catalog_visibility_plan.py;scripts/p3_per_draw_all_strategy_coverage_matrix.py;scripts/p5_replay_visual_api_verification.py;scripts/p6_catalog_apply_plan_v1.py;scripts/p7_controlled_replay_row_apply.py;scripts/p7_controlled_replay_row_apply_dry_run.py;scripts/p8_reconstructible_backfill_dry_run.py,UNKNOWN,UNKNOWN,True,,,d64bbcc36a4d1c38e2e1bd82c8bd2f0d0c2c1a7dd6454c967feadcb7856fa3dd,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
saturday_regime,saturday_regime__current,UNKNOWN,UNKNOWN,UNKNOWN,DOC_ONLY,doc_only,outputs/research/p269b_calendar_regime_pre_registration_design_20260611.json,UNKNOWN,UNKNOWN,False,,,b5d02db018a3959dd3965cc39856ac7bb7167b6646d225be2cdb5186270c6553,,DOC_ONLY: mentioned only in docs/evidence/report artifacts.,[],[Inferred]
scores_cold,scores_cold__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,ai_lab/automl_biglotto/strategies_phase1.py,UNKNOWN,UNKNOWN,True,,,d16027701e70cb99e630a21c638c5ce21e576ab088f4a6cb959a874657dabd7b,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
scores_hot,scores_hot__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,ai_lab/automl_biglotto/strategies_phase1.py,UNKNOWN,UNKNOWN,True,,,44d0c90e0da38d6a82e926ab3160f011ce19d5bbf8d46bc0dc7f296110713cec,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
screenshot_name,screenshot_name__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tests/test_p261a_replay_detail_row_expand.py,UNKNOWN,UNKNOWN,True,,,3f6ab66713aee5f15681493485d279ac514affc3bd082e9ea23e387350bb3b90,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
selected_cold,selected_cold__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/models/dual_bet_strategy.py,UNKNOWN,UNKNOWN,True,,,625768c7bafc923a032f8bc617e32062fb0b7baf94ac2797ef58b53070f81f6f,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
selected_hot,selected_hot__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/models/cold_hunter_predictor.py,UNKNOWN,UNKNOWN,True,,,1a2e535f419d856c7baa9a581ec9d7d9d1874b7d87e3b2acbec4bacd8bc7655e,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
seq_multihot,seq_multihot__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/models/lstm_attention_predictor.py,UNKNOWN,UNKNOWN,True,,,ad33a4f7af2e82852d08102c378b1d0e3bd4fffcafc1b847b5cf1571f082c838,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
sequence_lag_mi,sequence_lag_mi__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,analysis/p256a_feature_information_mi_null_framework.py;outputs/research/p256a_feature_information_mi_null_framework_20260608.json;outputs/research/p256a_feature_information_mi_null_framework_20260608.md;tests/test_p256a_feature_information_mi_null_framework.py,UNKNOWN,UNKNOWN,True,,,b6540a5fc55bb5f69975b10c102be4269eb7fe2e6c68e206fc22347cf47b9c91,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
set_markov_transition,set_markov_transition__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,ai_lab/automl_biglotto/SYSTEM_GUIDE.md;ai_lab/automl_biglotto/phase3_deep_search.py,UNKNOWN,UNKNOWN,True,,,375111e721c2cf34bd1bb34647fb2916814eef5c12f2d7fd95ee4cecc2e7da6a,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
sgp_v11_orthogonal,sgp_v11_orthogonal__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,json,lottery_api/data/rejected/sgp_v11_orthogonal.json,UNKNOWN,UNKNOWN,True,,,275abeb3bd2b4a3ea6a40ce57874b561bcec83d9085aa225074cb719140742ca,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
shannon_entropy,shannon_entropy__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,analysis/p246k_canonical_big_lotto_nist_reaudit.py;docs/replay/p56_powerlotto_wave5_adapter_bootstrap_dryrun_20260525.md;outputs/research/p246k_canonical_big_lotto_nist_reaudit_20260606.json,UNKNOWN,UNKNOWN,True,,,f7483672c9e3c91f54c62d2ab76aa30538dcfe6a680df2787b7b19849b99d43e,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
shlc_signal_analysis,shlc_signal_analysis__current,UNKNOWN,UNKNOWN,UNKNOWN,MISSING_CODE,json,rejected/shlc_midfreq_power.json,UNKNOWN,UNKNOWN,False,,,8f756bf7db780a6ea2d5346eb761bc09d82c2e2c4799f7ef5919e244ba6e0197,,MISSING_CODE: rejected artifact evidence without callable entrypoint.,[],[Inferred]
shlc_top10_avg_hits,shlc_top10_avg_hits__current,UNKNOWN,UNKNOWN,UNKNOWN,MISSING_CODE,json,rejected/shlc_midfreq_power.json,UNKNOWN,UNKNOWN,False,,,de679525782a08f65366afd0ed4ce33624e7be6f4c4ae5942650dee232baf94d,,MISSING_CODE: rejected artifact evidence without callable entrypoint.,[],[Inferred]
short_entropy,short_entropy__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/models/regime_detector.py,UNKNOWN,UNKNOWN,True,,,b78681b0ab70a14c0ae347c32dfcc4364b9909bd20142155941d2ccafb08e2d4,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
short_term_hot,short_term_hot__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/engine/hypothesis_registry.py,UNKNOWN,UNKNOWN,True,,,80f52c9a066483d1f09e13776d9ffe0c0bbd10650f79f0afbd6117a582da1cb0,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
short_term_hot_independent_bet,short_term_hot_independent_bet__current,UNKNOWN,UNKNOWN,UNKNOWN,MISSING_CODE,json,docs/replay/p30_reconstructible_candidacy_evaluation_20260521.md;outputs/replay/p1_catalog_visibility_plan_20260519.json;outputs/replay/p1_strategy_lifecycle_inventory_20260511.json;outputs/replay/p1_strategy_lifecycle_inventory_20260511.md;outputs/replay/p24_full_strategy_universe_inventory_20260521.json;outputs/replay/p26_non_online_strategy_state_labels_20260521.json;outputs/replay/p2_full_catalog_visibility_plan_20260520.json;outputs/replay/p30_reconstructible_candidacy_evaluation_20260521.json;outputs/replay/p6_catalog_apply_plan_v1_20260520.json;outputs/research/p262a_replay_strategy_coverage_audit_20260609.json;rejected/README.md;rejected/short_term_hot_independent_bet.json,UNKNOWN,UNKNOWN,False,,,04913ff514eeb87fda2fb1c76548e3092befb0cb98e9bc6021d1ea1eac0cd4a1,,MISSING_CODE: rejected artifact evidence without callable entrypoint.,[],[Inferred]
short_window_deviation_predict,short_window_deviation_predict__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/models/cold_hunter_predictor.py,UNKNOWN,UNKNOWN,True,,,da1b34b63d844668e39c6ac48a41b7fe2bce54298478c6c2a1f8b3435ad41f89,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
shot_res,shot_res__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tests/test_p261a_replay_detail_row_expand.py,UNKNOWN,UNKNOWN,True,,,deea30712e08d675033c0987071bbbeadf6edcdef262e5ff20631806c10354c6,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
single-shot,single-shot__current,UNKNOWN,1,UNKNOWN,UNKNOWN,mixed,00-Plan/roadmap/agent_bootstrap/CURRENT_STATE.md;analysis/p269c_calendar_regime_formal_h1_test.py;outputs/research/p269b_calendar_regime_pre_registration_design_20260611.md;outputs/research/p269d_calendar_regime_h1_null_closeout_20260611.json;outputs/research/p269d_calendar_regime_h1_null_closeout_20260611.md,UNKNOWN,UNKNOWN,True,,,b2847b8faf1539b801e7cc30197d8c814457a6ec6af146fc89677483f34a3201,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
